client_id,target,col2,col5,col25,col29,col33,col37,col47,col65,col101,col121,col177,col197,col217,col229,col245,col261,col277,col317,col397,col437,col473,col493,col617,col633,col673,col693,col713,col733,col801,col809,col817,col825,col845,col865,col885,col905,col945,col965,col985,col1005,col1025,col1077,col1097,col1117,col1149,col1165,col1181,col1189,col1193,col1201,col1221,col1253,col1281,col1301,col1341,col1349,col1353,col1357,col1361,col1369,col1373,col1381,col1421,col1441,col1453,col1455,col1487,col1495,col1503,col1511,col1661,col1675,col1682,col1705,col1729,col1753,col1778,col1801,col1823,col1847,col1863,col1895,col1903,col1905,col1910,col1919,col1959,col1999,col2047,col2071,col2143,col2199,col2271,col2295,col2343,col2543,col2567,col2591,col2663
506,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7795774.19,3.0,161343.0,2.0,,,,0.2569190620677391
2050,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8427866.37,27.0,167744.0,2.0,6310685.0,360.0,6310685.0,0.2562613816564786
1333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4740784.7,13.0,209579.0,22.18,6000000.0,360.0,6000000.0,0.2569190620677391
78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,9777118.41,10.0,165339.0,2.0,9902100.0,362.0,9902100.0,0.2615879753766928
4616,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7412475.92,2.0,142429.0,2.0,6750000.0,360.0,8775000.0,0.2560610222605129
2059,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,10063539.55,5.0,177962.0,2.0,9065700.0,324.0,11785410.0,0.2570165748042274
3970,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,27475069.89,16.0,341232.0,3.0,,,,0.2562613816564786
6863,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,18.0,237544.0,2.0,51.55,2.97,13392892.32,18.0,237544.0,2.0,11383958.0,360.0,11616400.0,0.2560610222605129
3236,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5820184.71,8.0,226334.0,25.29,4660184.0,242.0,4660184.0,0.2562613816564786
6864,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5486411.85,2.0,102545.0,2.0,,,,0.2640705071466168
6865,0,,,,,,,,,,,,,,,,,,,,,59.8983,30.2618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4487998.1,2.0,188227.0,23.27,,,,0.2562613816564786
2382,0,,,,,,,,,,,,,,,,,,,,,55.7483,37.6171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,4.0,3.0,,4.0,,,,4.0,3.0,415556.0,2.0,39.9,2.0,14497876.71,5.0,456132.0,30.5,,,,0.2612477395653548
4205,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6993258.78,24.0,253450.0,29.65,6300000.0,360.0,6300000.0,0.2572174233749946
4429,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,14317525.48,7.0,223373.0,2.0,,,,0.2569190620677391
523,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7311701.29,26.0,153567.0,2.0,,,,0.2569190620677391
2711,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4337672.87,9.0,127423.0,34.12,,,,0.2562613816564786
6867,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.0,314192.0,4.0,71.0,3.0,22463435.2,10.0,314192.0,4.0,,,,0.2569190620677391
953,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,9874501.4,18.0,133000.0,3.0,,,,0.2562613816564786
101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3186227.6,6.0,156648.36,20.34,,,,0.2562613816564786
5476,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,4.0,261823.0,2.0,53.4,3.05,9559200.99,16.0,236004.0,2.0,7956000.0,240.0,8751600.0,0.2560610222605129
5911,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7850055.32,19.0,170054.0,2.0,,,,0.2569190620677391
4624,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,9467987.86,7.0,162621.0,2.0,7000000.0,240.0,7700000.0,0.2734715422137006
1355,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7569304.67,3.0,229308.0,29.45,6063552.0,242.0,7882617.0,0.2569190620677391
6248,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4158560.0,7.0,158000.0,26.32,,,,0.2562613816564786
3255,0,,,,,,,,,,,,,,,,,3.0,22.03,6246183.0,40.0,50.2962,57.1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,-1.0,62962.96,,13.5,2.0,13976746.1,23.0,176572.0,3.0,12274200.0,360.0,14500000.0,0.2580477749716894
3000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5839012.5,9.0,168430.0,32.95,4548000.0,180.0,4548000.0,0.2562613816564786
3256,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,4.0,245484.0,2.0,63.65,2.25,15830365.39,12.0,245484.0,2.0,12000000.0,360.0,12000000.0,0.2649481223679168
116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,50.0,54.0,8.0,20.0,8000000.0,10000000.0,,,,,,,,,,,,,3.0,10287625.11,11.0,159954.0,2.0,7300000.0,240.0,7300000.0,0.2530169467321295
4990,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5383741.43,8.0,159145.0,35.65,,,,0.2562613816564786
4806,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3.0,,,3.0,,,,,2.0,246593.0,,34.26,2.1,8429451.77,24.0,246593.0,34.26,,,,0.2569190620677391
6039,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4081066.85,12.0,177466.0,21.63,3000000.0,360.0,3000000.0,0.2562613816564786
1749,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6717915.97,13.0,178488.0,38.85,,,,0.2562613816564786
4227,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,18.0,211719.0,,22.73,1.02,4802372.87,18.0,211719.0,22.73,5000000.0,240.0,3802372.0,0.2569190620677391
2729,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,26.0,251359.0,,34.79,2.1,8217680.66,26.0,251359.0,34.79,,,,0.2569190620677391
3272,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8790959.05,9.0,121978.0,3.0,7540000.0,240.0,7540000.0,0.2560610222605129
6598,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8146661.3,4.0,236875.0,34.37,6570000.0,132.0,6300000.0,0.2567183659523679
6868,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3.0,,,3.0,,,,,11.0,421214.0,,26.5,3.0,10798205.87,11.0,421214.0,26.5,,,,0.2751890125137686
6869,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,5.0,5.0,,5.0,,,,2.0,14.0,204916.0,2.0,55.42,2.0,12343790.87,14.0,204916.0,2.0,10608000.0,360.0,10606136.0,0.2724605491180087
979,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,12144450.16,7.0,195281.0,2.0,1500000.0,60.0,1500000.0,0.2522388526322229
2094,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6184918.36,4.0,182770.0,34.95,3853306.0,360.0,3853306.0,0.2562613816564786
6255,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,3.0,,,3.0,,,,,,,,,3.0,8763514.94,29.0,225153.0,38.85,,,,0.2572174233749946
5326,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4517350.61,7.0,170390.0,25.97,3178200.0,122.0,3178200.0,0.2569190620677391
1372,0,,,,,,,,0.1333333333333333,,,,,,,0.6875,0.125,2.0,51.0,10087308.0,1163.0,60.0478,37.6171,,9477090.0,184200.0,30242.0,51.45,2.0,112981.0,1696032000.0,16.0,10964777.0,3289434.0,180.0,30.0,11065789.0,2213157.0,2.0,1644716.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,14.0,184200.0,2.0,51.45,1.28,10000.0,14.0,184200.0,2.0,10033525.0,420.0,,0.2610808616421182
136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6547873.0,10.0,258067.0,25.0,5897872.0,360.0,1182835.0,0.2572174233749946
2096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8509402.33,13.0,169864.0,2.0,5520000.0,180.0,6072000.0,0.257674629497707
4821,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6149209.18,18.0,181566.0,35.5,4310000.0,362.0,5600000.0,0.2562613816564786
3544,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5468305.19,22.0,162966.0,35.36,,,,0.2586243727463677
1763,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3779567.96,19.0,187405.0,21.17,,,,0.2562613816564786
141,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8299215.15,22.0,156518.0,2.0,5200000.0,240.0,6500000.0,0.2562613816564786
4004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,27737562.02,18.0,343900.0,3.0,22440000.0,240.0,22438000.0,0.2567183659523679
4638,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,11385039.85,11.0,323207.0,36.4,,,,0.2562613816564786
1766,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6642092.69,7.0,153083.0,38.72,5888856.0,362.0,5888856.0,0.2562613816564786
151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8474442.61,2.0,138710.0,2.0,9916025.0,362.0,7626918.0,0.2573476190144638
6870,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,13623848.58,14.0,440400.0,30.5,,,,0.2562613816564786
3777,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4524200.28,20.0,80316.0,2.0,,,,0.2532157349660566
2427,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8545888.75,19.0,176577.0,2.0,4000000.0,242.0,5200000.0,0.2569190620677391
5635,0,,,,,,,,,,,,,,,,,2.0,41.1,7839215.0,65.0,55.7483,37.6171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,2.0,,,,,,,,,,,,4.0,4.0,,4.0,,,,4.0,3.0,211297.0,2.0,43.0,1.6,11453448.65,16.0,211297.0,2.0,9675549.0,360.0,13685000.0,0.269013120873728
163,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,16289718.83,21.0,222761.0,3.0,,,,0.2562613816564786
5340,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,3.0,11133196.74,7.0,334521.0,34.4,2850000.0,60.0,3705000.0,0.2572174233749946
5342,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5074480.18,31.0,141268.0,2.0,,,,0.2532157349660566
583,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5834026.52,14.0,81603.0,3.0,,,,0.2562613816564786
6699,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9844255.36,4.0,378997.0,25.2,,,,0.2562613816564786
1406,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,7269970.95,32.0,138456.0,2.0,,,,0.2562613816564786
3566,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4399980.27,11.0,189641.0,23.88,3600000.0,360.0,3960000.0,0.2562613816564786
6874,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8908741.41,19.0,227536.0,35.13,8073000.0,362.0,8073000.0,0.2567183659523679
1791,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4190995.51,23.0,171072.0,25.83,,,,0.2572174233749946
6875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,9799196.21,14.0,171482.0,2.0,,,,0.2562613816564786
2770,0,,,,,,,,,,,,,,,0.5,0.5,0.75,37.0,7270786.0,2267.0,42.0,19.0,,5120855.0,151415.0,12188.0,33.82,2.0,142515.0,1703980800.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4.0,,,4.0,,,,,7.0,210338.0,,34.12,1.04,7804571.76,7.0,210338.0,34.12,6662916.0,360.0,6662916.0,0.2638633470734141
3568,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,11651453.53,,378930.0,30.3,,,,0.2560610222605129
5019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8178895.89,26.0,168368.0,2.0,5555550.0,134.0,7220000.0,0.2570165748042274
185,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,2.0,,,2.0,,,,2.0,,,,,2.0,9763216.44,5.0,185295.0,2.0,6130000.0,240.0,7090000.0,0.2572174233749946
3569,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,4.0,2.0,,4.0,,,,,10.0,229052.0,,22.1,1.41,5447179.36,10.0,229052.0,22.1,4712399.99,240.0,4510179.36,0.2572174233749946
3570,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9967669.3,4.0,278934.0,36.5,,,,0.2562613816564786
2773,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5323117.18,2.0,156341.0,31.59,3292000.0,240.0,3223117.0,0.2562613816564786
2773,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5323117.18,2.0,156341.0,31.59,3292000.0,240.0,3223117.0,0.2562613816564786
6159,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,2.0,2.0,,2.0,,,,2.0,6.0,271674.0,,36.45,2.1,10683918.68,6.0,271674.0,36.45,8500000.0,360.0,9200000.0,0.2639726061581031
2456,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6569495.87,11.0,169400.0,38.84,,,,0.2562613816564786
4035,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,9696299.08,17.0,182796.0,2.0,6592000.0,240.0,3293000.0,0.2567183659523679
605,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3699654.7,2.0,177633.0,21.98,3000000.0,360.0,3000000.0,0.2562613816564786
6605,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,54.0,,,,,,,,,,,,,,,,,,3.0,2616921.0,2.0,68631.55,38.13,,,,0.2532157349660566
4037,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7777356.21,9.0,116786.0,3.0,,,,0.2569190620677391
1422,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,2.0,,,4.0,,,25.0,,,,,,,,,,,,,,,,,,9.0,2564841.0,23.0,100582.0,25.5,,,,0.2562613816564786
3804,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7739976.68,8.0,141900.0,2.0,5760000.0,360.0,5760000.0,0.2562613816564786
2135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8369859.68,15.0,221635.0,36.45,7650000.0,360.0,7519859.0,0.2583063057396068
2783,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,3.0,7753577.94,2.0,188021.0,37.21,4954702.0,242.0,6440000.0,0.2778802986975246
6278,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5751816.58,2.0,153117.0,34.31,4678932.0,240.0,4340000.0,0.2562613816564786
2469,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2847768.0,4.0,100000.0,38.64,,,,0.2562613816564786
3045,0,,,,,,,,,,,,,,,,0.5,2.0,50.0,10985602.0,372.0,59.8983,30.2618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8497412.68,5.0,147955.0,2.0,7225000.0,360.0,9392000.0,0.2651109941594406
3314,0,,,,,,,,,,,,,,,,,,,,,59.8983,30.2618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,4.0,171617.0,3.0,71.82,1.89,10000.0,10.0,120916.0,3.0,2861000.0,240.0,2861000.0,0.2572174233749946
628,0,,,,,,,,,,,,,,,0.5,0.5,2.0,43.5,14313327.0,226.0,55.7483,37.6171,,13549098.0,243645.0,39730.0,78.92,4.0,101343.0,1735603200.0,31.0,,,,,,,,,,,,,,,,,,,,-3.0,0.01875,,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,6.0,4.0,,6.0,,,,2.0,24.0,207524.0,2.0,55.15,3.0,11289403.37,24.0,207524.0,2.0,,,,0.2610732095029476
2476,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,13361172.54,9.0,170953.0,3.0,10672000.0,360.0,12000000.0,0.2589661569956268
